87.078377,67.078377,98.961555,100.843712,74.730064,110.619415,96.529831,101.428612,83.359901,65.330322,70.249382,112.080002,74.129997,119.370003,100.990005,101.461754,119.229088,61.135406,64.979095,93.773933,113.440002,109.513489,87.110001,78.461395,62.300003,99.131386,69.806511,77.089996,93.900002,75.480003,85.957657,59.210228,66.210228,90.410843,88.410843,104.42775,74.42775,64.891167,117.782776,90.78019,94.796227,120.599998,101.381241,67.381241,82.935799,91.147018,88.292076,117.480995,116.352936,80.437637,65.512238,108.512238,113.384995,110.18,110.912384,119.074211,121.088333,76.189339,95.168991,75.333961,88.314865,109.452789,91.770874,66.855705,71.09169,107.239845,119.347946,111.47879,112.666306,93.833931,106.269997,89.961823,67.839577,106.570656,93.388695,88.366386,64.363991,68.459808,109.605408,105,125,65.108673,107.798508,104.462837,81.323769,121.980797,109.740273,73.437454,95.808586,99.32679,97.729996,61.953606,83.012741,82.296822,87.224007,73.650002,61.320816,88.112892,77.370003,73.994553,89.046783,98.167587,97.02417,60.73951,71.629547,93.629547,102.629547,99.629547,96.06456,91.06456,117.06456,100.06456,79.06456,73.87664,75.891891,101.036453,106.314644,73.666359,82.884079,73.884079,117.884079,64.510643,83.510643,90.510643,112.869438,100.294548,73.662216,86.07991,74.301659,71.483307,65.676376,67.82,99.413322,73.749031,87.08461,95.356033,85.551857,108.805992,78.158493,72.541382,92.896469,125.283073,101.790001,93.939766
99.431068,105.431068,62.321739,78.215973,109.113945,101.00972,104.913055,86.810066,115.693459,78.625809,116.581421,109.540436,73.51416,75.406265,106.151909,108.831963,83.606873,92.462326,74.318848,117.133095,109.055069,92.854691,61.689888,105.431732,90.480003,71.080002,111.760391,88.225006,61.65625,89.692444,84.379997,112.941513,64.941513,118.562988,99.562988,64.801102,90.801102,60.155113,72.094673,111.115456,76.149712,75.410339,115.110001,91.110001,107.281525,85.417107,94.611481,69.78849,121.68821,76.800552,66.93856,121.936668,107.211998,113.098595,93.295372,65.503937,78.537498,65.59256,85.648056,96.846649,103.893578,94.098328,70.919998,67.442322,115.585609,105.75486,78.834091,104.093292,105.178268,85.43679,110.547279,96.562424,117.293945,107.134216,96.047371,116.074013,97.294228,112.255013,82.611008,124.497162,73.497162,119.112343,63.877312,77.625839,110.369637,95.036972,77.757294,119.318687,91.658638,66.353088,64.173622,105.190208,75.208107,116.187897,83.078346,69.976631,76.922249,82.838036,72.629997,108.57,97.693497,103.825203,112.598953,115.571365,79.422119,108.422119,80.422119,100.422119,102.720001,84.720001,90.720001,63.720001,113.720001,68.645348,98.576057,113.837692,101.107773,67.442726,104.757477,106.757477,105.757477,66.266525,90.266525,103.266525,80.632103,109.992851,110.397202,92.723373,106.882614,87.062073,78.364883,66.706711,76.104576,69.44825,86.744972,116.912788,115.166664,96.3526,75.771591,100.186592,95.621544,98.959831,110.3508,104.655609
108.812538,101.812538,106.711243,111.613457,70.516426,65.411697,77.311913,102.202873,87.098793,104.990128,117.949402,76.954887,61.82962,98.63504,86.433975,78.256821,112.067406,86.91391,103.774971,91.742928,89.55378,110.318047,84.073921,104.678612,101.327019,112.839996,110.949997,88.847122,65.884995,78.944084,100.715111,80.050003,64.050003,114.720001,92.027924,90.38282,97.38282,117.321091,71.3526,68.496124,82.614822,108.893425,93.244026,91.244026,73.551544,119.716621,96.879021,99.174171,64.925995,72.078888,87.519997,98.455002,110.56041,121.650024,79.779503,100.929893,61.911194,85.052177,72.128242,89.407539,102.565247,111.549324,86.776306,108.099998,86.197289,84.312157,79.491447,83.65889,116.753517,72.967964,97.115639,64.949028,78.890015,102.757286,108.740891,82.864616,81.123138,99.374626,81.552559,74.849998,107.849998,77.300842,96.459999,123.871605,112.614792,75.273918,85.809059,112.411057,69.911636,107.6735,90.494209,113.520706,70.422714,90.251122,79.06115,73.87561,120.82,71.740784,79.62851,118.300827,95.356316,99.360466,91.520638,68.455376,84.343971,62.343971,60.343971,96.343971,91.405258,85.405258,90.405258,60.405258,96.405258,109.344429,73.344131,74.544937,105.922363,69.46505,69.681145,66.681145,61.681145,88.200233,113.200233,89.200233,67.5093,61.807693,76.151535,78.410004,119.497719,89.806915,102.066971,72.459541,76.834282,121.12709,100.293404,102.410004,109.750107,120.030891,121.316879,84.778893,69.231201,76.579048,114.964798,102.368942
76.222198,112.222198,90.127434,72.034851,82.940651,122.836594,89.737862,121.63308,114.532875,97.449074,97.365837,121.339989,81.220894,111.015198,73.852509,116.723854,89.622665,85.491623,116.458015,67.292435,87.063782,69.847923,112.525528,114.189323,59.88842,118.610489,90.32,62.040001,85.305496,69.21373,98.957184,109.76963,79.76963,94.651855,84.793983,106.783829,114.783829,63.47821,102.616241,102.838867,108.072098,118.342819,113.630653,67.630653,92.959038,92.076851,77.281654,115.363525,94.208336,120.110001,101.199997,103.849998,112.95948,78.120018,67.284637,85.28653,73.316963,72.517555,109.680672,102.110779,96.970566,77.152847,121.33223,121.566734,80.687691,80.005112,66.057213,64.321587,114.367165,67.559334,121.484406,64.485619,100.398933,63.46154,92.461861,70.6567,96.034042,105.336517,92.190002,107.609932,70.609932,101.39695,94.297607,76.067215,77.93,93.352028,84.05706,72.744225,118.253883,72.897079,66.741463,87.919998,107.490005,71.375404,103.040001,101.339996,80.700081,71.636833,68.302132,100.012177,115.169998,73.020348,118.147339,120.130615,100.891609,101.891609,78.891609,69.891609,114.449997,102.449997,100.449997,72.449997,74.940002,77.862793,78.894005,105.152557,61.663239,62.159065,78.324585,114.324585,87.324585,87.877945,89.877945,79.877945,78.190025,85.443146,63.528976,122.013885,119.217667,72.445961,65.788712,75.159576,119.515488,92.679672,89.947983,113.145172,93.450325,116.632454,70.013878,107.333839,79.807938,122.219704,111.636658,73.073746
102.661049,89.661049,85.572342,80.485046,73.39547,68.295998,116.204094,80.108002,103.020164,111.94529,81.886391,110.813354,82.686729,110.536369,93.393936,75.308083,75.237175,75.264771,74.095123,80.865082,75.665977,87.375099,117.064171,96.775032,103.507156,99.251213,118.992424,112.823753,97.701752,80.540161,74.272705,92.907745,65.023331,67.466095,100.298439,76.021828,103.629997,107.589996,58.580002,61.057861,117.381142,67.639359,94.856918,83.856918,62.26915,69.478539,82.518959,86.593857,88.110001,116.729996,79.220001,118.910004,77.297562,98.583176,114.62394,82.697479,61.709503,100.002487,84.340202,111.484306,116.485939,100.562912,99.879997,91.092247,119.276512,109.489563,98.821297,116.073387,76.103653,93.934982,120.953796,118.975357,123.046516,121.066536,91.316963,122.482285,96.932655,97.226448,100.515251,68.454727,103.454727,81.57,73.480003,118.937759,77.670197,111.44252,66.342422,106.559998,71.517052,97.165764,106.132896,84.993568,81.74456,88.440002,111.177887,112.809998,68.849998,71.620949,88.25058,101.510002,59.783821,68.833099,68.962936,90.810928,105.803345,75.803345,107.803345,71.803345,84.145241,89.145241,109.145241,117.145241,101.660004,79.379997,75.889999,90.806984,60.224319,112.536568,91.923439,91.923439,65.923439,71.480789,71.480789,81.480789,76.692833,119.741959,62.294243,93.719315,76.868744,68.110184,84.393745,62.777931,93.01181,63.286873,63.573502,73.989998,102.118927,73.369659,65.620369,73.988472,94.386818,87.775795,115.293907,109.794464
66.132866,89.132866,66.05162,64.972099,114.891045,79.801178,102.721519,94.639809,105.568367,83.513329,82.47319,81.446556,101.285767,123.146957,117.077644,110.999557,108.042542,116.936531,85.742111,119.553261,72.248283,105.944412,81.658485,88.394424,109.148552,70.873535,109.640083,117.412025,96.129654,73.858849,112.590424,105.339996,113.89122,88.492538,75.639999,112.610001,115.040001,77.148575,72.699997,84.420555,65.668518,107.779999,67.199211,84.199211,94.760101,79.775871,112.885056,93.920837,76.65667,65.720001,115.179634,96.469963,87.760735,81.843956,77.046211,60.101784,72.173653,60.60215,66.617935,112.968979,76.842415,69.120018,108.302574,79.800003,89.853912,91.122993,94.523125,103.389999,104.76049,114.650101,84.591522,104.627441,109.715294,121.893013,100.053398,84.537437,121.894157,101.12133,70.193687,100.122879,107.122879,90.095169,95.004456,107.806679,78.388725,83.46891,65.325806,105.915565,103.501122,118.258705,68.097176,81.699997,84.801224,104.645241,101.639999,121.219368,63.790001,120.64827,108.195457,113.110062,83.030739,89.92894,72.817497,108.877464,104.706833,90.706833,104.706833,60.706833,111.023506,102.023506,88.023506,86.023506,76.614487,60.129997,92.412315,64.511337,107.847206,113.278816,107.296654,72.296654,103.296654,101.0047,60.0047,106.0047,71.962952,79.449394,69.039902,106.720001,71.627182,108.842888,119.093384,81.129997,76.660004,81.856354,97.205788,101.49791,82.919998,64.981636,116.282402,112.626511,106.037781,99.363556,93.902222,110.572441
114.643349,106.643349,86.57254,120.504753,121.43708,102.362206,76.300659,101.239433,81.192001,65.165504,113.161682,120.17514,110.066498,104.897522,108.833199,98.898582,74.783592,118.614258,73.470734,112.198273,79.871895,93.563568,73.284325,83.037971,62.785522,83.505348,64.223351,60.954659,112.599068,77.269386,62.971146,106.678993,80.270111,70.742424,75.266991,84.095001,63.334999,72.224998,109.910004,93.175003,110.241135,88.104996,101.546425,74.546425,107.114464,63.227493,91.268158,72.440636,87.403595,68.559998,84.480003,71.690002,61.283699,78.364227,97.498871,69.678619,101.820381,117.941978,91.038193,88.25647,103.396873,73.501869,70.76062,82.077774,77.393105,85.82,89.051605,87.253212,69.238403,114.194695,101.184898,121.210838,88.341003,87.545502,82.910255,73.339249,81.290001,121.973259,113.934853,118.936531,101.936531,87.81263,95.816795,77.597198,104.480797,120.360207,93.251175,94.736656,72.493217,65.101372,72.23291,102.157784,74.893295,109.602074,62.730003,116.510002,80.148041,85.779274,69.389999,98.395355,93.175911,114.874283,88.95607,60.799271,109.506676,92.506676,97.506676,93.506676,57.864639,62.864639,84.864639,107.864639,88.73983,77.970001,62.779999,72.970001,71.56958,103.880188,101.018951,78.018951,59.018951,75.082291,113.082291,69.082291,72.686218,116.142502,90.656647,117.050697,88.268242,64.457054,80.551987,96.76355,76.057884,78.436447,81.768425,80.01651,76.353394,102.611168,82.864861,91.25631,103.695313,92.060242,100.634872,107.105171
67.198524,85.198524,77.142067,80.09066,123.04158,118.987282,80.949936,105.915871,67.900185,113.911179,95.952423,100.015839,68.952545,119.81633,119.786087,117.694321,98.546272,77.417503,105.14225,122.847488,99.537827,86.22979,84.946892,110.683876,103.430763,108.13047,95.869873,104.573868,94.18084,106.738037,81.347168,92.294998,77.910004,104.330002,62.723259,90.120003,68.010986,117,114.625084,115.344498,110.559998,72.43,111.222092,64.222092,84.800003,73.693329,80.782547,82.008408,106.178818,65.217422,62.33107,59.506989,66.749588,63.859489,101.941452,69.224121,64.069893,66.344421,62.23381,75.669228,117.593384,79.85405,99.137627,74.456139,99.806343,61.160431,116.395683,81.535309,96.628586,87.670876,94.774147,82.847237,103.955864,75.215149,119.607216,82.180107,118.576721,114.622437,80.610435,75.626396,80.626396,105.721535,96.619446,75.532692,77.280937,64.407692,108.157822,64.71804,64.081612,88.037277,99.876274,118.06015,108.54998,76.520027,82.436867,91.562263,112.241379,107.379997,80.053337,105.67485,85.266785,72.15081,83.966743,77.722885,84.688156,101.688156,83.688156,78.688156,97.888435,82.888435,75.888435,108.888435,83.826538,102.959999,105.274002,104.489998,78.379997,71.643265,78.907921,96.907921,94.907921,76.927551,110.927551,75.927551,112.373062,93.784004,81.210648,91.568474,76.861679,113.922241,63.016327,71.250481,101.6054,117.980446,115.309341,91.547401,76.873131,95.18718,91.548012,111.8862,89.420082,93.872437,102.256714,83.622841
104.803078,107.803078,88.765137,112.734787,110.709404,90.681061,83.673744,116.673218,112.695358,100.750671,107.839569,118.964333,117.929764,121.888481,83.739159,72.506073,77.411682,111.168518,80.847847,76.540649,75.227531,87.939293,113.637794,91.356476,71.081573,108.757637,88.511757,79.489998,74.927391,96.414459,76.807053,88.160004,86.122314,91.668709,113.090576,105.773834,71.457657,84.327782,115.064087,80.834999,116.375946,107.870003,78.58667,70.58667,95.236122,71.212494,79.096664,87.698929,85.89122,110.684433,71.900002,73.746201,89.068886,115.259758,89.604332,61.260658,85.187843,77.416336,85.623215,81.813538,68.629997,61.082207,107.383553,62.733711,120.154762,83.416054,108.66404,117.885948,71.006599,115.140518,107.261078,103.468246,114.634583,71.857399,79.269676,118.783783,106.086334,118.155823,112.335129,103.383827,70.383827,65.628304,70.989998,90.578873,108.36998,68.499542,91.904999,83.65564,112.361771,81.978348,112.021393,115.8853,97.596497,64.468849,96.696671,119.643158,71.654175,109.489998,119.336456,72.928902,76.67141,109.165138,72.854347,88.874344,117.626221,69.626221,74.626221,69.626221,71.82,66.918587,59.918587,57.918587,74.816177,65.667702,71.713333,111.435402,87.080002,78.467468,113.275803,116.275803,66.275803,77.610001,82.170013,94.170013,113.647224,69.069977,95.532532,69.926468,95.056702,63.181458,120.32412,84.634514,107.010406,102.389862,99.757324,67.996635,118.321442,118.674683,80.107437,88.635765,90.181503,67.475235,122.760086,117.179512
88.458694,68.458694,92.443016,83.437782,104.440361,98.442375,86.4701,110.507835,125.57415,105.675247,99.821541,84.982941,80.05806,80.873093,125.661858,119.537239,119.207657,92.927277,124.62249,120.293785,115.967583,87.64904,95.356682,107.088379,120.788406,74.436432,119.096565,106.711296,91.291466,83.790115,99.283081,102.81263,103.390175,83.916237,59.456482,76.105476,74.862793,115.592239,65.291702,101.899994,108.705002,95.169998,91.699997,64.449997,113.925003,89.544998,64.540001,97.71138,64.629082,110.194199,82.68,67.123474,101.597618,78.003067,73.760094,117.655373,92.669998,80.506271,83.578789,65.932045,94.213333,61.389999,118.485001,98.05706,103.393166,75.683502,97.026329,69.249062,75.436455,116.602364,76.786362,109.002815,98.319283,63.594933,82.960991,82.24012,112.603676,83.904366,63.070984,107.434998,102.434998,98.643257,103.753334,64.709999,99.368629,116.321533,90.097809,71.59037,105.102173,62.152283,114.779144,77.895515,86.484787,83.730164,65.595192,72.099998,105.758171,62.779999,95.523041,67.959999,91.929314,118.228401,101.113144,63.854507,59.949272,87.949272,89.949272,95.519997,75.766991,105.971207,71.971207,65.971207,95.740501,82.651283,86.546562,62.494392,86.349899,66.441574,65.437057,64.437057,75.437057,59.484863,84.172836,61.172836,107.431297,88.789825,96.260323,100.427338,102.510414,91.65023,103.91613,83.23735,97.588318,90.014618,115.391624,87.615654,115.965775,111.335175,77.859756,103.569054,64.18,79.086456,70.421242,89.80632
